平台,订单ID,达人昵称,达人UID,达人号,粉丝数,带货类型,带货等级,近30日销量,申样时间,领样商品,店铺名称,商品价格,商品ID,商品规格,件数,媒介,创建人,审核时间,同步ERP时间,发货时间
快手,SPUXBB20250709162626XG87MSMNP,小颖妹子呀家纺！,"584394645	",gao4568888,168830,,,0,2025-07-09 16:26,米莉马莉冰感毛巾清凉降温夏季凉感湿巾止汗运动,米莉马莉官方旗舰店,18.8,"24788822899356	",冰感小毛巾1条*10包，绿色,1,祝洪玲,祝洪玲,2025-07-09 16:27:20,2025-07-09 16:27:22,2025-07-10 09:40:26
快手,SPUXBB20250709162626XG87MSMNP,小颖妹子呀家纺！,"584394645	",gao4568888,168830,,,0,2025-07-09 16:26,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口用小包,米莉马莉官方旗舰店,9.9,"24757284443356	",婴儿手口湿巾20抽*10包,1,祝洪玲,祝洪玲,2025-07-09 16:27:20,2025-07-09 16:27:22,2025-07-10 09:40:26
小红书,SPUXBB202507091623258FAEUMLF6,欢乐全家桶,"	",965471696,31143,,,0,2025-07-09 16:23,保湿乳霜柔纸巾120抽*12包母婴保湿云柔巾柔润湿纸巾,米莉马莉旗舰店,27.9,"68636dd647fd8b00017f1680	",【共1440抽】12包*120抽,1,徐蕾,徐蕾,2025-07-09 16:27:09,2025-07-09 16:27:11,2025-07-10 09:40:25
小红书,SPUXBB202507091623258FAEUMLF6,欢乐全家桶,"	",965471696,31143,,,0,2025-07-09 16:23,20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉旗舰店,5.9,"6867485b75650600018271c0	",婴儿手口湿巾20抽*5包,1,徐蕾,徐蕾,2025-07-09 16:27:09,2025-07-09 16:27:11,2025-07-10 09:40:25
小红书,SPUXBB202507091623258FAEUMLF6,欢乐全家桶,"	",965471696,31143,,,0,2025-07-09 16:23,便携手帕湿巾8抽*28包婴儿湿巾湿宝宝手口便携式便携湿巾,米莉马莉旗舰店,9.9,"66f617fb2402f8000112afb6	",便携手帕湿巾8抽*28包,1,徐蕾,徐蕾,2025-07-09 16:27:09,2025-07-09 16:27:11,2025-07-10 09:40:25
抖音,SPUXBB202507091619337LNLT2U5V,凤凰网财经,"	",ifengfinance,2634294,视频为主,,3726,2025-07-09 16:19,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,周洪姗,周洪姗,2025-07-09 16:31:49,2025-07-09 16:31:53,2025-07-10 10:20:22
抖音,SPUXBB202507091619337LNLT2U5V,凤凰网财经,"	",ifengfinance,2634294,视频为主,,3726,2025-07-09 16:19,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,周洪姗,周洪姗,2025-07-09 16:31:49,2025-07-09 16:31:53,2025-07-10 10:20:22
快手,SPUXBB20250709161916DOAWQZV3E,乔姐品牌折扣个人店,"1224986525	",1224986525,32706,,,0,2025-07-09 16:19,米莉马莉冰感毛巾清凉降温夏季凉感湿巾止汗运动,米莉马莉官方旗舰店,18.8,"24788822899356	",冰感小毛巾1条*10包，绿色,1,祝洪玲,祝洪玲,2025-07-09 16:32:01,2025-07-09 16:32:02,2025-07-10 09:40:25
快手,SPUXBB20250709161916DOAWQZV3E,乔姐品牌折扣个人店,"1224986525	",1224986525,32706,,,0,2025-07-09 16:19,【米莉马莉】20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉母婴旗舰店,9.9,"24785267038810	",婴儿手口湿巾20抽*10包,1,祝洪玲,祝洪玲,2025-07-09 16:32:01,2025-07-09 16:32:02,2025-07-10 09:40:25
抖音,SPUXBB20250709161747DEK3OL5CJ,木子木,"	",67525793135,1876,视频为主,,317,2025-07-09 16:17,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,周洪姗,周洪姗,2025-07-09 16:32:10,2025-07-09 16:32:12,2025-07-10 09:40:25
抖音,SPUXBB20250709161642344SNMX47,苹果味的可乐,"	",86850896849,3066,视频为主,,48,2025-07-09 16:16,米莉马莉洗脸巾壁挂式一次性洁面绵柔巾加厚悬挂式洗面干湿擦脸巾,MillyMally亲子旗舰店,7.9,"3675640869744148700	",【加厚珍珠纹】100抽*1提,1,周洪姗,周洪姗,2025-07-09 16:38:41,2025-07-09 16:38:44,2025-07-10 09:40:25
快手,SPUXBB20250709161309HHSFVP4D7,主持人王旭,"	",1064195660,3777982,,,0,2025-07-09 16:13,米莉马莉冰感毛巾清凉降温夏季凉感湿巾止汗运动,米莉马莉官方旗舰店,18.8,"24788822899356	",冰感小毛巾1条*10包，绿色,1,万明月,万明月,2025-07-09 16:13:39,2025-07-09 16:13:41,2025-07-10 09:40:25
快手,SPUXBB20250709161309HHSFVP4D7,主持人王旭,"	",1064195660,3777982,,,0,2025-07-09 16:13,3017米莉马莉3层30抽*15包保湿乳霜保湿柔纸巾母婴可用,米莉马莉母婴旗舰店,9.9,"24745258995810	",保湿乳霜纸30抽*15包,1,万明月,万明月,2025-07-09 16:13:39,2025-07-09 16:13:41,2025-07-10 09:40:25
快手,SPUXBB20250709161309HHSFVP4D7,主持人王旭,"	",1064195660,3777982,,,0,2025-07-09 16:13,米莉马莉湿厕纸壁挂式家庭实惠装80抽厕所湿纸巾女士悬挂式抽纸,米莉马莉母婴旗舰店,32.9,"24754145905810	",挂壁式纯水湿厕纸80抽*5包,1,万明月,万明月,2025-07-09 16:13:39,2025-07-09 16:13:41,2025-07-10 09:40:25
抖音,SPUXBB20250709160708VRULKGSDB,张张包的凡凡,"	",Jaygir1128,17731,直播为主,L3,1106,2025-07-09 16:07,米莉马莉100%棉洗脸巾壁挂式一次性洁面巾悬挂式擦脸巾加厚棉柔巾,米莉马莉个人护理旗舰店,39.9,"3759723811717644965	",100%全棉洗脸巾80抽*3包,1,刘丹,刘丹,2025-07-09 16:07:15,2025-07-09 16:07:19,2025-07-10 09:40:25
抖音,SPUXBB20250709160708VRULKGSDB,张张包的凡凡,"	",Jaygir1128,17731,直播为主,L3,1106,2025-07-09 16:07,【到手12包共2040抽】米莉马莉婴儿乳霜柔纸巾170抽保湿纸柔软便携,米莉马莉官方旗舰店,79.9,"3660579924143659907	", 【共2040抽】12包*170抽,1,刘丹,刘丹,2025-07-09 16:07:15,2025-07-09 16:07:19,2025-07-10 09:40:25
抖音,SPUXBB20250709160428GQJQKXCWN,邮邮臻选•孕妈用品,"4180804372007868	",83903430066,13957,直播为主,L4,86119,2025-07-09 16:04,米莉马莉纯水湿厕纸80抽2包家庭实惠擦屁股可冲散母婴可用湿纸巾,米莉马莉个人护理旗舰店,39.8,"3722001668108321225	",湿厕纸80抽*2包,2,刘丹,刘丹,2025-07-09 16:04:38,2025-07-09 16:04:43,2025-07-10 09:40:25
抖音,SPUXBB202507091604255EVI5XXL2,米奇沃克斯,"74511440127	",895947824,5060891,直播为主,L6,425923,2025-07-09 16:04,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉婴童用品旗舰店,37.6,"3762490329077514529	",【冰感小毛巾】10包,2,樊雅静,樊雅静,2025-07-09 16:13:59,2025-07-09 16:14:01,2025-07-10 09:40:25
快手,SPUXBB2025070915591411M51TE1O,菲儿好物推荐官,"724226673	",Aa724226673,414822,直播为主,,8870,2025-07-09 15:59,米莉马莉冰感毛巾清凉降温夏季凉感湿巾止汗运动,米莉马莉官方旗舰店,18.8,"24788822899356	",冰感小毛巾1条*10包，绿色,1,刘丹,刘丹,2025-07-09 15:59:20,2025-07-09 16:12:54,2025-07-10 09:40:25
视频号,SPUXBB20250709155154ON6F79A9P,妈扶帮,"	",sph6l4E5lZlotsL,0,,,0,2025-07-09 15:51,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉,18.8,"10000264393402	",【冰感小毛巾】10包,1,祝洪玲,祝洪玲,2025-07-09 16:15:28,2025-07-09 16:15:30,2025-07-10 10:20:22
抖音,SPUXBB20250709155105FA2DK23Y1,是璇璇呀～,"	",DY7212251117,1983,视频为主,L1,161,2025-07-09 15:51,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,鞠洁,鞠洁,2025-07-09 16:15:38,2025-07-09 16:15:40,2025-07-10 09:40:25
抖音,SPUXBB20250709154859MX3ST8OON,学好姐姐晚19点【生日破价】小主無濕輕,"89923335731	",xuehaojiejie,11942853,直播为主,,4142,2025-07-09 15:48,米莉马莉冰感毛巾清凉降温军训必备夏季凉感湿巾止汗运动冰凉毛巾,米莉马莉个人护理旗舰店,18.8,"3762139389346578637	",【冰感小毛巾】10包,1,刘丹,刘丹,2025-07-09 15:55:55,2025-07-09 16:13:19,2025-07-10 09:40:24
抖音,SPUXBB20250709154859MX3ST8OON,学好姐姐晚19点【生日破价】小主無濕輕,"89923335731	",xuehaojiejie,11942853,直播为主,,4142,2025-07-09 15:48,米莉马莉100%棉洗脸巾壁挂式一次性洁面巾悬挂式擦脸巾加厚棉柔巾,米莉马莉个人护理旗舰店,39.9,"3759723811717644965	",100%全棉洗脸巾80抽*3包,1,刘丹,刘丹,2025-07-09 15:55:55,2025-07-09 16:13:19,2025-07-10 09:40:24
抖音,SPUXBB20250709153611UP18TEC4G,萌萌选品,"	",97181830290,1740,直播为主,L3,1917,2025-07-09 15:36,【到手共17包】米莉马莉婴儿乳霜柔纸巾170抽+30抽保湿纸柔软便携,米莉马莉官方旗舰店,49.9,"3758193272204427509	", 170抽*12包+送30抽*5包,1,武倩雯,武倩雯,2025-07-09 15:42:07,2025-07-09 15:42:09,2025-07-10 09:40:24
抖音,SPUXBB202507091529203UTV0ES4D,好运连连星星,"	",houzi66053,25793,直播为主,,2542,2025-07-09 15:29,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,倪萍萍,倪萍萍,2025-07-09 15:42:16,2025-07-09 15:42:19,2025-07-10 09:40:24
抖音,SPUXBB202507091529203UTV0ES4D,好运连连星星,"	",houzi66053,25793,直播为主,,2542,2025-07-09 15:29,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,倪萍萍,倪萍萍,2025-07-09 15:42:16,2025-07-09 15:42:19,2025-07-10 09:40:24
抖音,SPUXBB20250709151656U3U2XWC3D,四火姐姐,"108465608331	",1991869870,4981307,直播为主,,83568,2025-07-09 15:16,米莉马莉悬挂式410抽婴儿保湿乳霜柔纸巾母婴抽纸宝宝云柔面巾纸,米莉马莉个人护理旗舰店,79.2,"3691980853946220874	",保湿乳霜柔纸巾410抽*4提,2,王伟,王伟,2025-07-09 15:25:46,2025-07-09 15:25:48,2025-07-10 10:20:22
抖音,SPUXBB20250709151656U3U2XWC3D,四火姐姐,"108465608331	",1991869870,4981307,直播为主,,83568,2025-07-09 15:16,【共12包】米莉马莉170抽婴儿保湿乳霜柔纸巾新生保湿纸云柔巾便携,MillyMally亲子旗舰店,77.6,"3679167725114097861	",【共2040抽】12包*170抽,2,王伟,王伟,2025-07-09 15:25:46,2025-07-09 15:25:48,2025-07-10 10:20:22
抖音,SPUXBB20250709151656U3U2XWC3D,四火姐姐,"108465608331	",1991869870,4981307,直播为主,,83568,2025-07-09 15:16,米莉马莉100%棉洗脸巾壁挂式一次性洁面巾悬挂式擦脸巾加厚棉柔巾,米莉马莉个人护理旗舰店,79.8,"3759723811717644965	",100%全棉洗脸巾80抽*3包,2,王伟,王伟,2025-07-09 15:25:46,2025-07-09 15:25:48,2025-07-10 10:20:22
抖音,SPUXBB20250709151656U3U2XWC3D,四火姐姐,"108465608331	",1991869870,4981307,直播为主,,83568,2025-07-09 15:16,米莉马莉纯水挂壁式湿厕纸80抽清洁去污擦PP加厚湿纸巾可降解抽纸,米莉马莉母婴旗舰店,32.9,"3761393765911233003	",挂壁式纯水湿厕纸80抽*5包,1,王伟,王伟,2025-07-09 15:25:46,2025-07-09 15:25:48,2025-07-10 10:20:22
抖音,SPUXBB20250709151137NOIBJ7T5G,邮邮臻选•孕妈用品,"4180804372007868	",83903430066,13957,直播为主,L4,86119,2025-07-09 15:11,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,19.8,"3702937530157629739	",便携手帕湿巾8抽*28包,2,刘丹,刘丹,2025-07-09 15:25:55,2025-07-09 15:26:25,2025-07-10 09:40:24
抖音,SPUXBB202507091509124TJ0KO7MF,小小,"	",78674764350,5210,视频为主,L2,373,2025-07-09 15:09,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,何露,何露,2025-07-09 15:11:38,2025-07-09 15:11:42,2025-07-10 09:40:24
快手,SPUXBB20250709150909FHUNZUC57,奇趣好物（工厂直发）,"1523890912	",lb623639,1812742,直播为主,,159420,2025-07-09 15:09,米莉马莉冰感毛巾清凉降温夏季凉感湿巾止汗运动,米莉马莉官方旗舰店,18.8,"24788822899356	",冰感小毛巾1条*10包，绿色,1,刘丹,刘丹,2025-07-09 15:26:34,2025-07-09 16:13:19,2025-07-10 09:40:23
抖音,SPUXBB20250709150755Y27EEEBSI,七七家🏠,"	",985129297,29358,视频为主,L2,93,2025-07-09 15:07,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,何露,何露,2025-07-09 15:27:46,2025-07-09 15:27:47,2025-07-10 09:40:23
抖音,SPUXBB20250709145959NAJOCR6OK,小璐在这呢～,"3072474706358412	",ywl0321zzh0213,9107,视频为主,L3,10574,2025-07-09 14:59,米莉马莉80抽10包婴儿湿巾新生儿宝宝幼儿童家庭去污婴幼儿大包装,涵惜婴童用品旗舰店,29.9,"3606639673327404681	",80抽*10包,1,王晓寒,王晓寒,2025-07-09 15:00:28,2025-07-09 15:00:30,2025-07-09 15:20:25
抖音,SPUXBB202507091459321ZIRSD5BW,零零八-好物推荐官,"	",91910690454,4011,直播为主,,225,2025-07-09 14:59,【加厚4层30抽*15包起】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,米莉马莉婴童用品旗舰店,19.8,"3706832255759548879	",【尝鲜试用】4层加厚30抽*15包,1,李冰心,李冰心,2025-07-09 14:59:46,2025-07-09 14:59:48,2025-07-09 15:20:25
抖音,SPUXBB20250709145620UHZ1PTPJA,种草丛—丛姐,"	",155366877,716285,直播为主,L5,27295,2025-07-09 14:56,米莉马莉湿厕纸壁挂式家庭实惠装80抽厕所湿纸巾女士悬挂式抽纸,米莉马莉个人护理旗舰店,32.9,"3761343660805980184	",挂壁式纯水湿厕纸80抽*5包,1,樊雅静,樊雅静,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:25
快手,SPUXBB20250709145145FGT7T1JT3,我叫杨秀芹,"215313657	",xiuqin300,400111,直播为主,,0,2025-07-09 14:51,米莉马莉冰感毛巾清凉降温夏季凉感湿巾止汗运动,米莉马莉官方旗舰店,18.8,"24788822899356	",冰感小毛巾1条*10包，绿色,1,刘丹,刘丹,2025-07-09 15:28:16,2025-07-09 16:13:19,2025-07-10 09:40:23
抖音,SPUXBB20250709144943EI4TLN8R4,胖祎祎妈咪,"3118638220707918	",40292885603,3465,视频为主,,208,2025-07-09 14:49,米莉马莉纯水挂壁式湿厕纸清洁去污擦PP加厚湿纸巾可降解悬挂式,米莉马莉婴童用品旗舰店,19.9,"3761397150395793433	",挂壁式纯水湿厕纸80抽*3包,1,万明月,万明月,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:25
抖音,SPUXBB20250709144908JI3TCWECQ,一一日记,"	",76088855329,3945,视频为主,,706,2025-07-09 14:49,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,39.8,"3753192607556174749	",30抽*15包,2,万明月,万明月,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:25
抖音,SPUXBB20250709144821KHRE237DI,远远生活品,"	",1099552857,14430,视频为主,L4,477,2025-07-09 14:48,米莉马莉纯水挂壁式湿厕纸清洁去污擦PP加厚湿纸巾可降解悬挂式,米莉马莉婴童用品旗舰店,19.9,"3761397150395793433	",挂壁式纯水湿厕纸80抽*3包,1,万明月,万明月,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:23
抖音,SPUXBB20250709144755O2DOFIJVC,小航宝麻麻,"	",Alice83Z,4472,,,582,2025-07-09 14:47,【3层30抽*15包】米莉马莉婴儿乳霜保湿柔纸巾母婴云柔纸巾,MillyMally亲子旗舰店,39.8,"3753192607556174749	",30抽*15包,2,万明月,万明月,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:23
抖音,SPUXBB20250709144656GBZIF1JC4,燕姐优选店,"	",bfy186681,5889,视频为主,L3,18,2025-07-09 14:46,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉婴童用品旗舰店,19.8,"3761524987874378009	",婴儿手口湿巾20抽*10包,1,万明月,万明月,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:23
抖音,SPUXBB20250709144617KW4ADPXG2,圆滚滚的小胖,"	",81905719008,3068,视频为主,L2,222,2025-07-09 14:46,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,万明月,万明月,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709144516XUZNW49BH,墨菲麻麻（21月龄）,"	",59767188882,4019,视频为主,,313,2025-07-09 14:45,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉婴童用品旗舰店,19.8,"3761524987874378009	",婴儿手口湿巾20抽*10包,1,万明月,万明月,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB202507091442321040ITF85,悠品生活商贸,"	",2053463150,308018,直播为主,L3,30651,2025-07-09 14:42,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,徐蕾,徐蕾,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB202507091442321040ITF85,悠品生活商贸,"	",2053463150,308018,直播为主,L3,30651,2025-07-09 14:42,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉婴童用品旗舰店,19.8,"3761524987874378009	",婴儿手口湿巾20抽*10包,1,徐蕾,徐蕾,2025-07-09 14:58:17,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709144219QT4ZI8CD7,露莉-里里吖,"4242367616661695	",56516771033,68971,直播为主,,29343,2025-07-09 14:42,米莉马莉纯水挂壁式湿厕纸清洁去污擦PP加厚湿纸巾可降解悬挂式,米莉马莉婴童用品旗舰店,19.9,"3761397150395793433	",挂壁式纯水湿厕纸80抽*3包,1,万明月,万明月,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709143957I74B017XR,元宝麻麻,"	",xiaoyuanbao77,3293,视频为主,,88,2025-07-09 14:39,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉婴童用品旗舰店,19.8,"3761524987874378009	",婴儿手口湿巾20抽*10包,1,万明月,万明月,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709143816P4THO1IRH,小婧🎈,"64529492810	",jing95808885,23100,视频为主,L2,111,2025-07-09 14:38,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉婴童用品旗舰店,19.8,"3761524987874378009	",婴儿手口湿巾20抽*10包,1,万明月,万明月,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709143744MT9F9X2Q0,旺仔妈咪超好运,"92310015365	",336715826,4288,视频为主,,76,2025-07-09 14:37,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉婴童用品旗舰店,19.8,"3761524987874378009	",婴儿手口湿巾20抽*10包,1,万明月,万明月,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709143654VHA5KXL0D,英子姓雷（随拍）,"	",5200913ly,42034,直播为主,L3,2489,2025-07-09 14:36,米莉马莉纯水挂壁式湿厕纸清洁去污擦PP加厚湿纸巾可降解悬挂式,米莉马莉婴童用品旗舰店,32.9,"3761397150395793433	",挂壁式纯水湿厕纸80抽*5包,1,万明月,万明月,2025-07-09 14:51:07,2025-07-09 14:51:10,2025-07-09 15:20:22
抖音,SPUXBB20250709143608D7L6GFRJ3,小蛋黄,"	",HJ5221,5311,视频为主,,78,2025-07-09 14:36,米莉马莉20抽湿巾随身装新生婴幼儿宝宝手口专用小包便携湿巾,米莉马莉婴童用品旗舰店,19.8,"3761524987874378009	",婴儿手口湿巾20抽*10包,1,万明月,万明月,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709143503W7RTPYEW,茜宝母婴童品,"1925975774081886	",4x45kwp3i2,4791,视频为主,L2,856,2025-07-09 14:35,米莉马莉纯水挂壁式湿厕纸清洁去污擦PP加厚湿纸巾可降解悬挂式,米莉马莉婴童用品旗舰店,19.9,"3761397150395793433	",挂壁式纯水湿厕纸80抽*3包,1,万明月,万明月,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709143204BW9OLNTL8,一品家鞋柜.,"	",93935544613,66141,直播为主,,10582,2025-07-09 14:32,米莉马莉便携手帕湿巾8抽*28包宝宝手口便携式一次性迷你湿面巾,MillyMally亲子旗舰店,9.9,"3702937530157629739	",便携手帕湿巾8抽*28包,1,倪萍萍,倪萍萍,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
抖音,SPUXBB20250709141903M575L0KBR,徐yanyan,"1398212562266508	",dycorxm6zeau,3495,,L3,1169,2025-07-09 14:19,米莉马莉80抽10包婴儿湿巾新生手口专用宝宝幼儿童家庭实惠大包装,米莉马莉官方旗舰店,29.9,"3606452610296612692	",80抽*10包,1,万明月,万明月,2025-07-09 14:58:16,2025-07-09 14:58:34,2025-07-09 15:20:22
